RegionName,year,zhvi,state_name,median_household_income,median_home_value,median_gross_rent,total_occupied_units,owner_occupied_units,renter_occupied_units,total_population,state_fips,homeownership_rate,price_to_income_ratio,MSPUS,MORTGAGE30US,HOUST,CSUSHPINSA,RHORUSQ156N,MSACSR
Mississippi,2016,132473.5567499625,Mississippi,40528,105700,723,1098803,746399,352404,2989192,28,67.9,2.6080734307145677,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Mississippi,2018,137567.68426294846,Mississippi,43567,114500,762,1105576,754018,351558,2988762,28,68.2,2.6281359744760944,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Mississippi,2020,149378.48711668764,Mississippi,46511,125500,789,1116649,767972,348677,2981835,28,68.8,2.698286426866763,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Mississippi,2022,183477.07071144457,Mississippi,52985,151000,896,1121269,775465,345804,2958846,28,69.2,2.8498631688213645,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Mississippi,2023,182278.73207459008,Mississippi,54915,161400,923,1131760,786289,345471,2951438,28,69.5,2.939087680961486,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Missouri,2010,130007.52985213614,Missouri,46262,137700,667,2349955,1645022,704933,5922314,29,70.0,2.976525009727206,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Missouri,2012,120665.62389151329,Missouri,47333,138400,712,2358270,1626389,731881,5982413,29,69.0,2.9239642532693892,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Missouri,2014,128187.36880845805,Missouri,47764,136700,740,2361232,1604282,756950,6028076,29,67.9,2.861988108198643,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Missouri,2016,140823.88115101572,Missouri,49593,141200,759,2372362,1584735,787627,6059651,29,66.8,2.8471760127437338,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Missouri,2018,156955.0875584171,Missouri,53560,151600,809,2396271,1601845,794426,6090062,29,66.8,2.830470500373413,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Missouri,2020,175951.96674127007,Missouri,57290,163600,843,2440212,1637374,802838,6124160,29,67.1,2.8556467097224645,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Missouri,2022,227800.55271065503,Missouri,65920,199400,957,2458324,1661854,796470,6154422,29,67.6,3.024878640776699,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Missouri,2023,236668.1418127957,Missouri,68920,215600,996,2484834,1688072,796762,6168181,29,67.9,3.1282646546720834,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Montana,2010,181166.9169148115,Montana,43872,173300,629,401328,277023,124305,973739,30,69.0,3.950127644055434,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Montana,2012,178549.5403180135,Montana,45456,183000,667,405508,277816,127692,990785,30,68.5,4.025871172122492,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Montana,2014,198654.6003817217,Montana,46766,187600,696,407797,276201,131596,1006370,30,67.7,4.011461318051576,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Montana,2016,222554.0363282666,Montana,48380,199700,732,412653,277307,135346,1023391,30,67.2,4.127738735014469,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Montana,2018,247047.48566828927,Montana,52559,219600,783,423240,286553,136687,1041732,30,67.7,4.178161684963564,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Montana,2020,281484.97778287623,Montana,56539,244900,836,436048,298728,137320,1061705,30,68.5,4.331523373246785,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Montana,2022,423840.2815297647,Montana,66341,305700,974,443917,306432,137485,1091840,30,69.0,4.608010129482522,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Montana,2023,425394.40822307416,Montana,69922,338100,1031,452683,314266,138417,1105072,30,69.4,4.835388003775636,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Nebraska,2010,128606.34316608876,Nebraska,49342,123900,648,711771,488034,223737,1799125,31,68.6,2.5110453568967612,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Nebraska,2012,125479.63275464442,Nebraska,51381,126700,687,721026,487740,233286,1827306,31,67.6,2.465892061267784,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Nebraska,2014,134579.3069437058,Nebraska,52400,130100,721,731347,486036,245311,1855617,31,66.5,2.482824427480916,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Nebraska,2016,148775.4118865225,Nebraska,54384,137300,745,741581,489806,251775,1881259,31,66.0,2.524639599882318,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Nebraska,2018,166759.14765398265,Nebraska,59116,147800,805,754063,498567,255496,1904760,31,66.1,2.5001691589417416,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Nebraska,2020,187858.272739995,Nebraska,63015,164000,857,766663,507291,259372,1923826,31,66.2,2.6025549472347853,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Nebraska,2022,235534.90242685983,Nebraska,71722,205600,987,776379,516651,259728,1958939,31,66.5,2.8666239089819023,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Nebraska,2023,247553.66838214663,Nebraska,74985,223800,1035,786885,523603,263282,1965926,31,66.5,2.984596919383877,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Nevada,2010,149850.7091222566,Nevada,55726,254200,998,979621,589050,390571,2633331,32,60.1,4.5616049958726625,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Nevada,2012,132475.1845229951,Nevada,54083,190900,1001,992896,574281,418615,2704204,32,57.8,3.5297598136198065,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Nevada,2014,192806.75561102145,Nevada,52205,167100,980,1005958,559911,446047,2761584,32,55.7,3.200842831146442,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Nevada,2016,226637.69261774863,Nevada,53094,191600,984,1030701,564787,465914,2839172,32,54.8,3.6086940143895734,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Nevada,2018,282534.8838762184,Nevada,57598,242400,1060,1075930,600520,475410,2922849,32,55.8,4.2084794610923995,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Nevada,2020,314358.2823734621,Nevada,62043,290200,1159,1130011,644864,485147,3030281,32,57.1,4.677401157261899,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Nevada,2022,438646.2881123172,Nevada,71646,373800,1382,1163671,679960,483711,3104817,32,58.4,5.2173184825391505,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Nevada,2023,420342.6914340186,Nevada,75561,406100,1489,1183393,701914,481479,3141000,32,59.3,5.374465663503659,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
New Hampshire,2010,212168.3594290722,New Hampshire,63277,253200,933,513804,373237,140567,1313939,33,72.6,4.0014539248068015,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
New Hampshire,2012,201929.73092031726,New Hampshire,64925,245600,972,516845,372021,144824,1317474,33,72.0,3.782826338082403,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
New Hampshire,2014,214829.4036379965,New Hampshire,65986,237400,1001,519580,369160,150420,1321069,33,71.0,3.5977328524232415,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
New Hampshire,2016,234434.43613113763,New Hampshire,68485,239700,1021,521373,368553,152820,1327503,33,70.7,3.500036504344017,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
New Hampshire,2018,265987.8284190642,New Hampshire,74057,252800,1077,528078,374758,153320,1343622,33,71.0,3.4135868317647216,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
New Hampshire,2020,299314.8219025375,New Hampshire,77923,272300,1145,539116,383839,155277,1355244,33,71.2,3.4944753153754347,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
New Hampshire,2022,408332.22499173693,New Hampshire,90845,337100,1336,545116,393945,151171,1379610,33,72.3,3.710716054818647,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
New Hampshire,2023,435117.0172381811,New Hampshire,95628,367200,1423,551186,399663,151523,1387834,33,72.5,3.8398795331911155,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
New Jersey,2010,299120.2973752018,New Jersey,69811,357000,1092,3176069,2126279,1049790,8721577,34,66.9,5.113807279655068,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
New Jersey,2012,270509.2320554292,New Jersey,71637,337900,1154,3186878,2108166,1078712,8793888,34,66.2,4.716836271759007,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
New Jersey,2014,290029.5360890342,New Jersey,72062,319900,1188,3188498,2073915,1114583,8874374,34,65.0,4.439232882795371,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
New Jersey,2016,306252.4940787188,New Jersey,73702,316400,1213,3195014,2047794,1147220,8915456,34,64.1,4.292963555941494,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
New Jersey,2018,329594.837982072,New Jersey,79363,327900,1295,3213362,2054413,1158949,8881845,34,63.9,4.131648249184129,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
New Jersey,2020,361636.7542383189,New Jersey,85245,343500,1368,3272054,2094427,1177627,8885418,34,64.0,4.029561851134964,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
New Jersey,2022,453529.24371758295,New Jersey,97126,401400,1577,3438162,2195831,1242331,9249063,34,63.9,4.132775981714474,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
New Jersey,2023,479951.5406199691,New Jersey,101050,427600,1653,3478355,2215482,1262873,9267014,34,63.7,4.23156853043048,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
New Mexico,2010,173731.78842789037,New Mexico,43820,158400,683,756112,526585,229527,2013122,35,69.6,3.6147877681424005,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
New Mexico,2012,161420.03709452887,New Mexico,44886,161500,736,763844,526495,237349,2055287,35,68.9,3.598003831929778,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
New Mexico,2014,165445.33435860873,New Mexico,44968,159300,774,764684,521278,243406,2080085,35,68.2,3.5425191247109056,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
New Mexico,2016,172715.05849287452,New Mexico,45674,161600,792,762551,516819,245732,2082669,35,67.8,3.538117966457941,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
New Mexico,2018,184158.9014418166,New Mexico,48059,166800,828,775651,524242,251409,2092434,35,67.6,3.4707338895940407,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
New Mexico,2020,209402.08879014725,New Mexico,51243,175700,857,792755,539082,253673,2097021,35,68.0,3.4287610015026444,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
New Mexico,2022,276369.79828386125,New Mexico,58722,216000,966,812852,558179,254673,2112463,35,68.7,3.6783488300807194,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
New Mexico,2023,288598.54040381225,New Mexico,62125,232200,1021,825021,572064,252957,2114768,35,69.3,3.737625754527163,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
New York,2010,258251.59613039365,New York,55603,303900,977,7205740,3977188,3228552,19229752,36,55.2,5.465532435300253,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
New York,2012,249070.6884064762,New York,57683,295300,1061,7230896,3940688,3290208,19398125,36,54.5,5.119359256626736,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
New York,2014,263955.7256231544,New York,58687,283700,1117,7255528,3906991,3348537,19594330,36,53.8,4.834119992502599,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
New York,2016,284748.5818365567,New York,60741,286300,1159,7266187,3894613,3371574,19697457,36,53.6,4.713455491348513,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
New York,2018,320088.6195493967,New York,65323,302200,1240,7316537,3943356,3373181,19618453,36,53.9,4.62624190560752,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
New York,2020,353588.3141207029,New York,71117,325000,1315,7417224,4014516,3402708,19514849,36,54.1,4.569934052336291,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
New York,2022,427218.2140732028,New York,81386,384100,1507,7604523,4128119,3476404,19994379,36,54.3,4.7194849236969505,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
New York,2023,436144.43010701536,New York,84578,403000,1576,7668956,4164793,3504163,19872319,36,54.3,4.764832462342453,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
North Carolina,2010,158965.43603119793,North Carolina,45570,149100,718,3626179,2468489,1157690,9271178,37,68.1,3.271889400921659,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
North Carolina,2012,148885.64530034026,North Carolina,46450,153600,759,3693221,2477360,1215861,9544249,37,67.1,3.3067814854682456,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
North Carolina,2014,156622.48160794243,North Carolina,46693,153600,790,3742514,2461741,1280773,9750405,37,65.8,3.2895723127663676,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
North Carolina,2016,170660.7546244517,North Carolina,48256,157100,816,3815392,2471723,1343669,9940828,37,64.8,3.2555537135278514,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
North Carolina,2018,193075.1804213703,North Carolina,52413,165900,877,3918597,2548705,1369892,10155624,37,65.0,3.165245263579646,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
North Carolina,2020,220620.57094330658,North Carolina,56642,182100,932,4031592,2649849,1381743,10386227,37,65.7,3.2149288513823664,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
North Carolina,2022,308352.5415945466,North Carolina,66186,234900,1093,4105232,2717961,1387271,10470214,37,66.2,3.549088931193908,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
North Carolina,2023,319954.1834483551,North Carolina,69904,259400,1162,4186924,2778672,1408252,10584340,37,66.4,3.710803387502861,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
North Dakota,2010,160727.80836344094,North Dakota,46781,111300,555,276642,184117,92525,659858,38,66.6,2.3791710309741134,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
North Dakota,2012,169683.7863980614,North Dakota,51641,123900,610,282667,187567,95100,676253,38,66.4,2.39925640479464,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
North Dakota,2014,202463.8471709909,North Dakota,55579,142000,676,292616,190620,101996,704925,38,65.1,2.554921822990698,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
North Dakota,2016,223258.97211284368,North Dakota,59114,164000,736,305163,193909,111254,736162,38,63.5,2.7743005041107014,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
North Dakota,2018,215855.10289740353,North Dakota,63473,185000,806,314903,197347,117556,752201,38,62.7,2.9146251161911363,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
North Dakota,2020,225002.71995296373,North Dakota,65315,199900,828,320873,200671,120202,760394,38,62.5,3.0605527061165123,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
North Dakota,2022,252302.6835898006,North Dakota,73959,232500,912,320038,202213,117825,776874,38,63.2,3.143633634851742,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
North Dakota,2023,254876.1848489911,North Dakota,75949,241100,934,325079,206123,118956,779361,38,63.4,3.174498676743604,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Ohio,2010,114916.86368306068,Ohio,47358,136400,678,4552270,3149052,1403218,11512431,39,69.2,2.880189197178935,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Ohio,2012,107578.6413364593,Ohio,48246,133700,710,4555709,3098283,1457426,11533561,39,68.0,2.771214193922812,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Ohio,2014,114512.55146771863,Ohio,48849,129600,729,4570015,3056206,1513809,11560380,39,66.9,2.6530737579070194,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Ohio,2016,125287.9280972582,Ohio,50674,131900,743,4601449,3035485,1565964,11586941,39,66.0,2.602912736314481,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Ohio,2018,139645.94911307437,Ohio,54533,140000,788,4654075,3071227,1582848,11641879,39,66.0,2.5672528560688024,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Ohio,2020,158820.66739937302,Ohio,58116,151400,825,4717226,3128172,1589054,11675275,39,66.3,2.6051345584692682,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Ohio,2022,200344.92564004907,Ohio,66990,183300,945,4789408,3200314,1589094,11774683,39,66.8,2.736229287953426,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Ohio,2023,209395.760749994,Ohio,69680,199200,988,4829571,3235568,1594003,11780046,39,67.0,2.8587830080367396,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Oklahoma,2010,112649.88971585523,Oklahoma,42979,104300,633,1421705,969959,451746,3675339,40,68.2,2.426766560413225,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Oklahoma,2012,109730.41226202059,Oklahoma,44891,110800,679,1439292,971017,468275,3749005,40,67.5,2.468200752934887,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Oklahoma,2014,116711.01799249399,Oklahoma,46235,115000,717,1450117,964573,485544,3818851,40,66.5,2.4872931761652426,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Oklahoma,2016,125066.55176856225,Oklahoma,48038,121300,742,1461500,960161,501339,3875589,40,65.7,2.525084308255964,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Oklahoma,2018,133165.64046961846,Oklahoma,51424,130900,793,1474620,967038,507582,3918137,40,65.6,2.5455040448039825,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Oklahoma,2020,148878.04060691476,Oklahoma,53840,142400,818,1493569,986555,507014,3949342,40,66.1,2.6448736998514115,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Oklahoma,2022,192354.8521492751,Oklahoma,61364,170500,934,1522711,1004078,518633,3970497,40,65.9,2.7785020533211653,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Oklahoma,2023,200934.91878007507,Oklahoma,63603,185900,980,1542780,1015207,527573,3995260,40,65.8,2.9228181060641796,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Oregon,2010,221969.54363854908,Oregon,49260,252600,795,1499267,956144,543123,3761925,41,63.8,5.1278928136419,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Oregon,2012,198651.16753965672,Oregon,50036,246100,854,1512718,945824,566894,3836628,41,62.5,4.918458709728995,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Oregon,2014,236798.94699307947,Oregon,50521,234100,894,1522988,936806,586182,3900343,41,61.5,4.633716672274896,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Oregon,2016,291387.96612323174,Oregon,53270,247200,941,1545745,948587,597158,3982267,41,61.4,4.6405106063450345,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Oregon,2018,341653.63059451705,Oregon,59393,287300,1050,1591835,985523,606312,4081943,41,61.9,4.837270385398953,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Oregon,2020,376712.6276508056,Oregon,65667,336700,1173,1642579,1031006,611573,4176346,41,62.8,5.127385140176953,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Oregon,2022,493165.6182621293,Oregon,76632,423100,1373,1680800,1062522,618278,4229374,41,63.2,5.521192191251696,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Oregon,2023,484098.03106428887,Oregon,80426,454200,1450,1701548,1078343,623205,4238714,41,63.4,5.647427448834954,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Pennsylvania,2010,161381.36712488017,Pennsylvania,50398,159300,739,4940581,3508612,1431969,12612705,42,71.0,3.1608397158617407,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Pennsylvania,2012,152808.11373149572,Pennsylvania,52267,164900,794,4959633,3478602,1481031,12699589,42,70.1,3.1549543689134634,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Pennsylvania,2014,156656.48983019477,Pennsylvania,53115,164900,832,4957736,3446230,1511506,12758729,42,69.5,3.1045843923562084,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Pennsylvania,2016,164363.1689203096,Pennsylvania,54895,167700,859,4961929,3425706,1536223,12783977,42,69.0,3.05492303488478,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Pennsylvania,2018,178635.43369776476,Pennsylvania,59445,174100,915,5025132,3467467,1557665,12791181,42,69.0,2.9287576751619144,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Pennsylvania,2020,198677.63060223812,Pennsylvania,63627,187500,958,5106601,3522269,1584332,12794885,42,69.0,2.946862181149512,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Pennsylvania,2022,245049.09444934785,Pennsylvania,73170,226200,1110,5193727,3593490,1600237,12989208,42,69.2,3.091430914309143,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Pennsylvania,2023,253503.00379943007,Pennsylvania,76081,240500,1162,5235339,3629624,1605715,12986518,42,69.3,3.16110461218964,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Rhode Island,2010,229443.1091184138,Rhode Island,54902,279300,882,410305,256545,153760,1056389,44,62.5,5.087246366252596,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
Rhode Island,2012,208211.4453228441,Rhode Island,56102,259400,908,410639,251217,159422,1052471,44,61.2,4.623721079462408,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
Rhode Island,2014,222978.7627965787,Rhode Island,56423,241200,923,409569,246829,162740,1053252,44,60.3,4.274852453786576,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
Rhode Island,2016,244793.19037760876,Rhode Island,58387,238200,938,410240,244748,165492,1054491,44,59.7,4.079675270180005,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
Rhode Island,2018,280918.85304563545,Rhode Island,63296,249800,981,410885,247565,163320,1056611,44,60.3,3.9465369059656217,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
Rhode Island,2020,310113.2613222928,Rhode Island,70305,276600,1031,414730,255450,159280,1057798,44,61.6,3.9342863238745465,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
Rhode Island,2022,403728.1078911435,Rhode Island,81370,343100,1195,432219,270950,161269,1094250,44,62.7,4.216541722993733,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
Rhode Island,2023,425058.016313352,Rhode Island,86372,368800,1273,436902,276344,160558,1095371,44,63.3,4.269902283147316,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
South Carolina,2010,148129.36758269413,South Carolina,43939,134100,701,1741994,1217502,524492,4511428,45,69.9,3.0519583968683857,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
South Carolina,2012,139287.6912730982,South Carolina,44623,137400,749,1768255,1228200,540055,4630351,45,69.5,3.0791295968446764,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
South Carolina,2014,148655.47165736507,South Carolina,45033,137600,784,1795715,1232154,563561,4727273,45,68.6,3.0555370506073323,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
South Carolina,2016,163532.42365367417,South Carolina,46898,143600,811,1839041,1258661,580380,4834605,45,68.4,3.0619642628683525,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
South Carolina,2018,181360.64837812015,South Carolina,51015,154800,868,1894711,1305349,589362,4955925,45,68.9,3.034401646574537,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
South Carolina,2020,203911.35474096847,South Carolina,54864,170100,918,1961481,1375391,586090,5091517,45,70.1,3.1003937007874014,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
South Carolina,2022,277321.28028349514,South Carolina,63623,216200,1065,2023085,1434662,588423,5142750,45,70.9,3.3981421812866417,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
South Carolina,2023,289604.32911712426,South Carolina,66818,236700,1126,2070390,1478858,591532,5212774,45,71.4,3.5424586189350173,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
South Dakota,2010,143120.33542047863,South Dakota,46369,122200,574,315468,217250,98218,799462,46,68.9,2.6353813970540663,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
South Dakota,2012,148202.2549167795,South Dakota,49091,129800,617,320467,219882,100585,815871,46,68.6,2.644069177649671,244400.0,3.6574999999999998,783.75,140.97799999999998,65.45,4.758333333333334
South Dakota,2014,161572.76950629486,South Dakota,50338,135700,648,327101,222589,104512,834708,46,68.0,2.695776550518495,285775.0,4.168867924528302,1000.25,164.66633333333334,64.475,5.4750000000000005
South Dakota,2016,176696.5726111918,South Dakota,52078,146700,676,333536,226145,107391,851058,46,67.8,2.816928453473636,305125.0,3.6540384615384616,1177.0833333333333,180.89083333333335,63.4,5.208333333333333
South Dakota,2018,192918.92140956307,South Dakota,56499,159100,722,341565,232636,108929,864289,46,68.1,2.8159790438768826,325275.0,4.544615384615384,1246.8333333333333,202.42791666666668,64.425,6.175
South Dakota,2020,215192.63020938225,South Dakota,59896,174600,761,347878,236495,111383,879336,46,68.0,2.915052758114064,328150.0,3.111698113207547,1394.3333333333333,222.06316666666666,66.6,4.625
South Dakota,2022,282799.23088012385,South Dakota,69457,219500,878,351182,240328,110854,890342,46,68.4,3.160228630663576,432950.0,5.344038461538461,1551.5,298.32533333333333,65.775,8.483333333333333
South Dakota,2023,291021.6285565238,South Dakota,72421,236800,912,358552,246105,112447,899194,46,68.6,3.26976981814667,426525.0,6.806730769230769,1420.5833333333333,305.7504166666667,65.9,7.875
Tennessee,2010,140490.84218684776,Tennessee,43314,134100,678,2443475,1699986,743489,6234968,47,69.6,3.0959966754398116,222700.0,4.689807692307692,585.5,144.66108333333332,66.85,8.0
